,Title,Author,Vote,Views,Link,Body,Date release
365,Tương quan không có nghĩa là nhân quả,zeally,36,3977,https://spiderum.com/bai-dang/Tuong-quan-khong-co-nghia-la-nhan-qua-geh,         Bạn có biết tỷ lệ ly dị ở bang Maine (Mỹ) có đến 99.26% tương quan với mức sử dụng bơ thực vật bình quân toàn quốc? Nếu bạn vẽ đồ thị của hai...,30 tháng 5 2019
366,"
Các Phương Pháp Chăm Sóc Sức Khỏe Đã Được Thay Đổi Như Thế Nào Nhờ Gamification?",Bomw__,18,1334,https://spiderum.com/bai-dang/Cac-Phuong-Phap-Cham-Soc-Suc-Khoe-Da-Duoc-Thay-Doi-Nhu-The-Nao-Nho-Gamification-ge4,"  Bài viết này được dịch từ bài ""Improving Health Care by Gamifying It"" của 3 tác giả Mitesh S. Patel, Stacey Chang và Kevin G. Volpp được đăng trên...",30 tháng 5 2019
367,Công nghiệp Nội dung số (Digital Content Industry) là một cái không mới,Oldfox,8,1724,https://spiderum.com/bai-dang/Cong-nghiep-Noi-dung-so-Digital-Content-Industry-la-mot-cai-khong-moi-gde," Chả là hôm xưa tớ có săn le vào trả lời bình luận của bạn Một Cốc Muối trong bài viết "" Từ văn hoá YouTube tới thị hiếu của người Việt "" của bạn...",28 tháng 5 2019
368,Liệu đồ ăn có ảnh hưởng đến giấc mơ ?,Spidoscared,9,986,https://spiderum.com/bai-dang/Lieu-do-an-co-anh-huong-den-giac-mo-gcx,"      Sau bữa cơm trưa hôm qua, tớ được bà chị rủ rê chén món xoài non chua lòm mà bà ấy thường đang nghiền, phải công nhận mấy món chua này thật...",28 tháng 5 2019
369,Crush học nhập môn,Tú Anh,156,14001,https://spiderum.com/bai-dang/Crush-hoc-nhap-mon-gck,"  Crush là gì, tại sao bạn crush? Crush có phải là tình yêu không? Có cách nào để vượt qua crush? Những câu hỏi xung quanh crush sẽ được giải đáp ở...",27 tháng 5 2019
370,Làm Sao Để Giàu?,Huskywannafly,263,19564,https://spiderum.com/bai-dang/Lam-Sao-De-Giau-gbq,"          Dịch từ bài ""How to Make Wealth"" của Paul Graham, giám đốc quỹ đầu tư mạo hiểm Y Combinator có giá trị khoảng 80 tỷ USD. Quỹ này chuyên đầu...",26 tháng 5 2019
371,Nghịch lý Ngày sinh và bài tập đếm tóc,zeally,36,3022,https://spiderum.com/bai-dang/Nghich-ly-Ngay-sinh-va-bai-tap-dem-toc-gbb," Hãy tính xác suất để có ít nhất 2 người ở trong tòa nhà 1200 người, vào cùng một thời điểm, có cùng số sợi tóc.          Tập đếm là cột mốc quan...",25 tháng 5 2019
372,Thâm Quyến,Curly Rae Braces,16,1695,https://spiderum.com/bai-dang/Tham-Quyen-gah, ,24 tháng 5 2019
373,Công nghệ 21: 5 Đột phá trong lĩnh vực Công nghệ,Người Suy Nghĩ,11,1049,https://spiderum.com/bai-dang/Cong-nghe-21-5-Dot-pha-trong-linh-vuc-Cong-nghe-g73,"                5 Coming Breakthroughs in Energy and Transportation   On the heels of energy abundance we're seeing a transportation revolution, which...",18 tháng 5 2019
374,Lý thuyết ứng dụng - học trong lập trình - CAP theorem cho việc học,night walker,28,1837,https://spiderum.com/bai-dang/Ly-thuyet-ung-dung-hoc-trong-lap-trinh-CAP-theorem-cho-viec-hoc-g4o," Tôi gần đây hay ngồi tâm sự với ông anh có tuổi lẫn kinh nghiệm trong nghề, thông thường, theo lý thuyết học chung chung, đây là những cấp độ trải...",14 tháng 5 2019
375,Nhưng mà tôi chỉ làm ra công cụ,Curly Rae Braces,46,2137,https://spiderum.com/bai-dang/Nhung-ma-toi-chi-lam-ra-cong-cu-g3v,        Càng sống dai một cách không cần thiết mình càng nhận ra mình trở thành người có niềm tin. Mình tin là các công cụ mình làm ra không chỉ đơn...,13 tháng 5 2019
376,Mọi điều bạn cần biết về Coding Bootcamp,Blog by An,47,5260,https://spiderum.com/bai-dang/Moi-dieu-ban-can-biet-ve-Coding-Bootcamp-g0r,"         Ở thời đại 4.0 hiện này, rất nhiều người tin rằng, chỉ cần biết code là sẽ có một sự nghiệp vững vàng, tương lai ổn định. Thế mới có chuyện...",7 tháng 5 2019
377,Lược sử của công nghệ quang điện - Phần 1,Firespy,8,896,https://spiderum.com/bai-dang/Luoc-su-cua-cong-nghe-quang-dien-Phan-1-fzw," Lược dịch từ bài ""Evolution of c-Si PV Cell Technologies"", tác giả Blair Reynolds / SMA America / Rocklin, CA.     SolarPro Magazine   The premier...",5 tháng 5 2019
378,Bí quyết khoa học để muối dưa ngon,zeally,26,3278,https://spiderum.com/bai-dang/Bi-quyet-khoa-hoc-de-muoi-dua-ngon-fuf,"          Dưa muối xổi mà ngon thì phải có vị chua vừa phải, màu ngả vàng, mùi thơm. Nói thì dễ, nhưng muối được mẻ dưa ngon thì không phải là việc ai...",3 tháng 5 2019
379,"Sẽ ra sao nếu một người bình thường bị nhốt trong bệnh viện tâm thần, vĩnh viễn?",Simon775,63,2660,https://spiderum.com/bai-dang/Se-ra-sao-neu-mot-nguoi-binh-thuong-bi-nhot-trong-benh-vien-tam-than-vinh-vien-fw8,"           ""Rõ ràng chúng ta không thể phân biệt người bình thường với những người điên trong bệnh viện tâm thần"". Không phải lẽ tự nhiên mà bệnh viện...",29 tháng 4 2019
380,"Tại sao bạn nên ""hoạch định"" mật khẩu ngay bây giờ?",Blog by An,29,3079,https://spiderum.com/bai-dang/Tai-sao-ban-nen-hoach-dinh-mat-khau-ngay-bay-gio-fue," Có một thực tế là, người dùng internet hiện nay tương đối chủ quan với các mật khẩu của mình, đặc biệt là những người dùng trẻ hoặc/và nữ giới. Họ...",26 tháng 4 2019
381,Vào bếp học vật lý,zeally,35,5504,https://spiderum.com/bai-dang/Vao-bep-hoc-vat-ly-fst,"        Không có cách nào học vật lý tốt hơn là chui vào bếp nấu ăn. Trong bếp, bạn sẽ tìm thấy những ví dụ cực kỳ dễ hiểu về các hiện tượng vật lý mà...",24 tháng 4 2019
382,Đọc vị nhà tuyển dụng Data Scientist,Blog by An,16,1522,https://spiderum.com/bai-dang/Doc-vi-nha-tuyen-dung-Data-Scientist-fsk,"         Tờ Havard Business Review từ năm 2012 đã nhận định, Data Science là nghề nghiệp sexy nhất thế kỉ 21. Và quả đúng như vậy, sức nóng của nghề...",23 tháng 4 2019
383,Loài người: trên bước đường trở thành thực thể quyền năng,Phàm nhân tu tiên,25,1701,https://spiderum.com/bai-dang/Loai-nguoi-tren-buoc-duong-tro-thanh-thuc-the-quyen-nang-fq6, Nội dung chính phỏng theo cuốn  Homo Deus  mình đang đọc. Như một lời dẫn nhập cho người chẳng may có thời gian rãnh vào đây ngó qua có thể hình dung...,19 tháng 4 2019
384,Global Interpreter Lock là gì? Tại sao Python lại cần GIL?,doanguyen,28,2355,https://spiderum.com/bai-dang/Global-Interpreter-Lock-la-gi-Tai-sao-Python-lai-can-GIL-fna,"
      Python Global Interpreter Lock (hay GIL) là một thuật ngữ trong lập trình có liên quan đến xử lý Luồng (Thread), GIL là một Khóa (Lock) Tổng...",15 tháng 4 2019
385,Trung Quốc và bài toán lương thực cho hơn một tỷ dân,Q R V N,209,49895,https://spiderum.com/bai-dang/Trung-Quoc-va-bai-toan-luong-thuc-cho-hon-mot-ty-dan-flg, Câu hỏi gốc: Làm sao mà Trung Quốc có đủ lương thực để thể nuôi hơn một tỷ dân của họ? Họ nhập khẩu thêm đồ ăn hay tự cung tự cấp vậy?   ...,12 tháng 4 2019
386,Siêu thị thời đại 4.0 sẽ như thế nào?,Blog by An,16,1438,https://spiderum.com/bai-dang/Sieu-thi-thoi-dai-40-se-nhu-the-nao-fj7,  Siêu thị/cửa hàng tiện ích thời 4.0 có nghĩa là 3 KHÔNG: Không gửi đồ - Không bảo vệ - Không thu ngân. Bạn tin được chứ?             Nếu không quan...,9 tháng 4 2019
387,Xem vô tuyến ở nhà,Curly Rae Braces,43,2518,https://spiderum.com/bai-dang/Xem-BBC-o-nha-fh7," Hồi bé, khi còn học tiểu học, mình thường ở nhà buổi sáng làm bài. Ở quê không có gì chơi, mình thường mở TV có chương trình Thế giới động vật ở VTV2...",7 tháng 4 2019
388,Cảm thấy Hứng thú từ Tìm kiếm sự Nhàm chán ,Đen Đom Đỏm,8,1180,https://spiderum.com/bai-dang/Cam-thay-Hung-thu-tu-Tim-kiem-su-Nham-chan-fg8," Chúng ta đều biết cảm giác buồn chán là như thế nào - không thể tập trung vào bất kỳ điều gì, thời gian dường như trôi qua rất chậm và dù cho có nỗ...",5 tháng 4 2019
389,Đậu tương và sữa đậu nành công nghiệp không tốt lành chút nào.,Valkyrie,8,2142,https://spiderum.com/bai-dang/Dau-tuong-va-sua-dau-nanh-cong-nghiep-khong-tot-lanh-chut-nao-ffr,"         Sữa đậu nành được nhắc đến là loại sản xuất công nghiệp, đậu tương tiêu thụ khi chưa qua giai đoạn lên men  Hãy đọc cuốn sách của Kaayla...",4 tháng 4 2019
390,Giả thuyết Goldbach: đơn giản và không giải được,zeally,34,3846,https://spiderum.com/bai-dang/Gia-thuyet-Goldbach-don-gian-va-khong-giai-duoc-fet,           Các bài toán của Hilbert  là một danh sách gồm 23 vấn đề toán học được nhà toán học Đức David Hilbert đưa ra tại Hội nghị Toán học Quốc tế...,3 tháng 4 2019
391,Những người đứng sau dữ liệu – Phần 3: Data Analytics,Blog by An,23,1869,https://spiderum.com/bai-dang/Nhung-nguoi-dung-sau-du-lieu-Phan-3-Data-Analytics-fbo,"         Người ta vẫn hay nói, “dữ liệu là dầu mỏ của thế kỉ 21”, nhưng nếu không có bàn tay ma thuật của những nhà phân tích dữ liệu biến thứ dầu thô...",29 tháng 3 2019
392,Bảo vệ Trái đất 4.0,Curly Rae Braces,50,3041,https://spiderum.com/bai-dang/Bao-ve-Trai-dat-40-fba," Mình hoàn toàn đồng ý và ủng hộ với cách nghĩ ai ai cũng phải tiết kiệm năng lượng, bảo vệ Trái đất. Nhưng tiết kiệm bằng cách nào thì cái đó cần sự...",28 tháng 3 2019
393,"[TRIẾT HỌC PHƯƠNG ĐÔNG] Về cái ""Không"" và cái ""Có"" - Một trích đoạn cực deep trong Đạo Đức...",Andy Luong,32,2912,https://spiderum.com/bai-dang/TRIET-HOC-PHUONG-DONG-Ve-cai-Khong-va-cai-Co-Mot-trich-doan-cuc-deep-trong-Dao-Duc-Kinh-Lao-Tu-fbd,"               Một trong những sở thích có phần hơi dị của tôi là thỉnh thoảng mở lại ""Đạo đức kinh"" và ngẫm về 1 lời giảng. Có lẽ đây là một trong...",28 tháng 3 2019
394,HỆ THỐNG CHỐNG SÉT HOẠT ĐỘNG NHƯ THẾ NÀO ?,Khánh Lữ,37,3695,https://spiderum.com/bai-dang/HE-THONG-CHONG-SET-HOAT-DONG-NHU-THE-NAO-f9w,"          Chuyện là hôm trước, mình tình cờ đọc được  bài viết của tác giả Trident  về các hệ thống trong tòa nhà và thấy tác giả có đề cập đến việc...",25 tháng 3 2019
395,"HỆ THỐNG TRONG TÒA NHÀ CÓ GÌ ?- version ""Cưỡi Ngựa Xem Hoa"" (Phần 2)",Trident,28,1727,https://spiderum.com/bai-dang/HE-THONG-TRONG-TOA-NHA-CO-GI-version-Cuoi-Ngua-Xem-Hoa-Phan-2-f9p,"           Link phần 1  : ""  https://spiderum.com/bai-dang/HE-THONG-TRONG-TOA-NHA-CO-GI-version-Cuoi-Ngua-Xem-Hoa-Phan-1-f6p  ""       ...",25 tháng 3 2019
396,Trí tuệ cảm xúc (Emotional Intelligence),SaveRhinos,7,1295,https://spiderum.com/bai-dang/Tri-tue-cam-xuc-Emotional-Intelligence-h04,"  Thế nào là Trí Tuệ Cảm Xúc?! Trí tuệ là trí tuệ, cảm xúc là cảm xúc, hai cái đó khác nhau! Vậy sao lại là Trí Tuệ Cảm Xúc.   Theo định nghĩa thì Trí...",3 tháng 7 2019
397,Thế giới trong chiếc điện thoại,Curly Rae Braces,64,2244,https://spiderum.com/bai-dang/The-gioi-trong-chiec-dien-thoai-f7d," Với mình, khi mình nhìn vào cái điện thoại bé tí là  nhìn ra được thế giới . Đó là nhìn được phần cứng làm ở mức tinh xảo nhất, phần mềm giải quyết...",21 tháng 3 2019
398,"HỆ THỐNG TRONG TÒA NHÀ CÓ GÌ ?- version ""Cưỡi Ngựa Xem Hoa"" (Phần 1)",Trident,78,2770,https://spiderum.com/bai-dang/HE-THONG-TRONG-TOA-NHA-CO-GI-version-Cuoi-Ngua-Xem-Hoa-Phan-1-f6p,"       Xin chào mọi người, chắc hẳn khi nghe thấy câu hỏi như trên thì ai cũng có thể trả lời được. Trong tòa nhà thì hẳn phải có hệ thống điện, nước,...",20 tháng 3 2019
399,Chúc mừng sinh nhật Einstein: 14/03/1879,zeally,44,1862,https://spiderum.com/bai-dang/Chuc-mung-sinh-nhat-Einstein-14031879-f32," 1905 — Một năm kì diệu của Einstein          Đầu năm 1905, thanh niên gần 26 tuổi Albert Einstein bước vào đời với tư cách là sinh viên thi trượt....",14 tháng 3 2019
400,TẠI SAO MỖI DOANH NGHIỆP HIỆN TẠI LÀ MỘT DOANH NGHIỆP DỮ LIỆU?,Meo Mapu,11,1143,https://spiderum.com/bai-dang/TAI-SAO-MOI-DOANH-NGHIEP-HIEN-TAI-LA-MOT-DOANH-NGHIEP-DU-LIEU-f2u," Dữ liệu đang làm thay đổi thế giới của chúng ta, cũng như cách chúng ta sống và làm việc, với tốc độ chưa từng có. Tùy thuộc vào quan điểm của bạn,...",14 tháng 3 2019
401,Linh hồn trâu sắt,Curly Rae Braces,34,1853,https://spiderum.com/bai-dang/Linh-hon-trau-sat-f2b, Đưa lại từ bài viết của tôi ở  The Manager .   Bạn có bao giờ nghĩ rằng mình sẽ “độ” chiếc xe mới cáu bằng cách tự viết một phần mềm? Câu...,13 tháng 3 2019
402,Chế độ ăn ketogenic và những lợi ích sức khỏe kỳ diệu của nó,Valkyrie,7,3422,https://spiderum.com/bai-dang/Che-do-an-ketogenic-va-nhung-loi-ich-suc-khoe-ky-dieu-cua-no-f0m,"    Chế độ ăn ketogenic là một chế độ ăn ít carbohydrate, giàu chất béo và đem lại rất nhiều lợi ích cho sức khỏe.          Có trên 20 nghiên cứu chỉ...",10 tháng 3 2019
403,TAMU CTF 2019 Write up,DukeLemon,8,1232,https://spiderum.com/bai-dang/TAMU-CTF-2019-Write-up-f02,            Mình biết đến TAMU Ctf do hóng được trên ctftime.org. Mặc dù diễn ra trong thời gian khá bận với contest thuật toán trên lớp nhưng mình...,9 tháng 3 2019
404,Về An ninh mạng,MangoSquart,21,1362,https://spiderum.com/bai-dang/Ve-An-ninh-mang-exv," Đây là Bài viết của 1 Blogger nổi tiếng, liên quan đến ngành mà tôi đang học- Anh Thái Donut Lover và tôi muốn chia sẻ với mọi người.  1 Giới thiệu  ...",6 tháng 3 2019
405,"Cừu mọc nhiều lông như vậy để làm gì?
",Q R V N,84,17108,https://spiderum.com/bai-dang/Cuu-moc-nhieu-long-nhu-vay-de-lam-gi-exp, Câu hỏi gốc: Làm sao loài cừu sống được trong tự nhiên mà không cần cạo lông? Cừu mọc nhiều lông tới mức không thể lại nổi như vậy...,5 tháng 3 2019
406,Cà phê trứng có phải là trứng sống?,zeally,83,6120,https://spiderum.com/bai-dang/Ca-phe-trung-co-phai-la-trung-song-exj,"         Bác Giảng ""phát minh"" ra cà phê trứng vào khoảng năm 1946. Hồi ấy bác đang làm bartender ở khách sạn Metropole. Có một đợt sữa bị khan hiếm,...",5 tháng 3 2019
407,Sử dụng Git và SourceTree để lưu mã nguồn trong lập trình.,Mr Hưng,5,1017,https://spiderum.com/bai-dang/Su-dung-Git-va-SourceTree-de-luu-ma-nguon-trong-lap-trinh-evk,"       Hình chụp từ trang của của Sourcetree    Mình đặt tiêu đề “ để lưu mã nguồn ” để cho gọn nhằm mục đích câu view thôi, chứ thật ra Git và...",2 tháng 3 2019
408,Khoa học của nghệ thuật pha chế cà phê (Latte Art),zeally,37,2842,https://spiderum.com/bai-dang/Khoa-hoc-cua-nghe-thuat-pha-che-ca-phe-Latte-Art-euh,    Latte Art là một phương pháp pha chế cà phê bằng cách khéo léo đổ sữa đã đánh bọt vào một tách espresso nóng. Mỗi tách cà phê sẽ có đủ các lớp...,28 tháng 2 2019
409,Tương lai của bàn phím?,Vũ G4r0,13,1596,https://spiderum.com/bai-dang/Tuong-lai-cua-ban-phim-esc, Trong lúc viết bài này cũng là lúc em đang tập luyện sao cho có thể gõ phím thật nhanh (Mục tiêu: 100 WPM / Hiện tại: 20 WPM ). Vốn là một thằng rất...,24 tháng 2 2019
410,Ad Astra - Hướng về những vì sao,The Singularity Haven,7,892,https://spiderum.com/bai-dang/Ad-Astra-Huong-ve-nhung-vi-sao-eso, “Thuộc địa” và “Sao Hỏa” không phải là những từ ngữ được sử dụng thường xuyên trong sách giáo khoa lịch sử. Vậy tại sao “thuộc địa hóa sao hỏa” là...,24 tháng 2 2019
411,[Dịch] Trung Quốc trên đà thống lĩnh bầu trời khoa học,Châu Bảo,63,4452,https://spiderum.com/bai-dang/Dich-Trung-Quoc-tren-da-thong-linh-bau-troi-khoa-hoc-eq9," Sự trỗi dậy của mặt trăng đỏ  Thế giới có nên lo sợ?          Một trăm năm trước, làn sóng sinh viên biểu tình nổ ra trên khắp các thành phố lớn ở...",20 tháng 2 2019
412,Nhìn trời học vật lí,zeally,22,1734,https://spiderum.com/bai-dang/Nhin-troi-hoc-vat-li-eqe,            Tớ lớn từng này rồi mà giờ mới biết vì sao trời lại xanh và hoàng hôn lại đỏ. Bạn muốn biết vì sao không?  Lời giải thích nằm trong câu...,20 tháng 2 2019
